sentiment,text
0.0,"(العربية, اللي, في, الصورة, دي, مش, هيونداي, دي, بنتلي)"
0.0,"(هيونداى, اكسل, وعجبتنى, ولما, نزلت, الاكسنت, اشتريتها, ولسه, معايا, بحبها, اوى)"
0.0,"(النترا,)"
0.0,"(هل, هناك, اي, تعديلات, في, موديل, عن, موديل)"
0.0,"(هل, نزل, موديل)"
0.0,"(بجد, عربية, زبالة)"
0.0,"(ماشالله, بكام)"
-2.0,"(اموت, انا)"
0.0,"(السعر, لو, الفئه, الرابعه)"
-2.0,"(سئلتني, عن, اللي, حصل, وحكيتلك, وبينتلك, عدم, امانة, بعض, العاملين, بالتوكيل, ولم, ترد, ولا, عدم, الامانه, شئ, عادي, في, التوكيل)"
3.0,"(فى, شكل, جديد, نازل, من, ix, ممكن, توضح, لينا, موعد, توافره, فى, مصر, وشكرا)"
0.0,"(النترا, الشكل, الجديد, هتنزل, اميته)"
0.0,"(بعد, اذنكم, الشكل, الجديد, في, ix, هتنزل, امتي)"
0.0,"(يا, فندم, النترا, كوبيه, متوفرة, ولا, لا, وسعرها, كام)"
1.0,"(شكرا, لردك)"
-5.0,"(اللي, حصلي, مع, التوكيل, يدل, علي, عدم, امانة, بعض, العاملين, بالتوكيل, بعد, ماغيرت, شوية, حاجات, علي, كلامهم, بايظه, بعدها, بفتره, حسيت, العربية, مش, طبيعيه, رجعت, تاني, قالو, فيه, حاجه, تاني, تتغير, بكام, ماشي, بعد, التغيير, حسبوها, ب, غير, المصنعيات, اباري, البهوات, ركبوا, قطعه, معدله, بالرغم, من, وجود, القطعه, العاديه, حلو, المشكله, بانهم, اخدوا, كرتونة, المعدله, اللي, ركبوها, وحطوا, فيها, قطعه, عاديه, جديده, ورجعوها, المخزن, علي, انها, معدله, ودفعوني, تمن, قطعه, عاديه, اين, الثقه, ايه, اللي, ضمني, ان, القطعه, الي, شالوها, كانت, بايظه)"
0.0,"(القران, الكريم)"
0.0,"(إذاعة, القرآن, الكريم)"
0.0,"(انا, بستغفر, من, اللى, بشوف, وأنا, سايق, فى, الطريق)"
0.0,"(ابو, وديع)"
0.0,"(النترا,)"
0.0,"(النترا, الشكل, الجديد, معايا, ا, ختها, بس)"
0.0,"(النترا,)"
0.0,"(النترا,)"
0.0,"(عايز, اعرف, سعر, ix, كام, اوتوماتيك)"
0.0,"(دي, عربية, زبالة, ومبتجبش, وخفيفة, جدا)"
0.0,"(كيف, ادخل, السحب, علي, التابلت؟)"
0.0,"(لا, الاول, ولا, التاني, في, اختيارات, مثلا, كوبري, امبابه, العتبه, الخضرا)"
0.0,"(رقم, *)"
0.0,"(انا, معايه, عجله, بس, سريعه, و, انا, هختار, ركم)"
0.0,"(علشان, المنحنيات, بيقل, ثبات, العربيه, شويه)"
0.0,"(العربيات, العاليه, ثباتها, بيقل, فى, المناورات)"
0.0,"(كويس,)"
0.0,()
0.0,"(لو, بقى)"
0.0,"(انا, عاوز, استفسر, عن, هيونداي, فيرنا, الشكل, الجديد, هتنزل, امتي, وبكام, وامكانتاتها)"
0.0,"(عوزين, نعرف, الجديد, عن, امكانيات, فرنا, الشكل, الجديد, نرجو, الرد)"
2.0,"(حلو, جدا, بس, انا, عاوز, اعرف, السعر, كام)"
0.0,"(الالنترا, بتاعى, أحلى, 😂😂😂😂)"
-3.0,"(وحشه, اوي)"
0.0,"(روشة, جدا)"
0.0,"(حراااام., 😂)"
-1.0,"(اشيك, لونين, في, السيارات, هو, الاسود, والفضي, وبعد, كده, مفيش)"
6.0,"(تحفه, قوى)"
0.0,()
0.0,()
0.0,()
3.0,"(التوسان, متوفرة, وبدايه, اسعار, الفئات, من, كام؟, وشكرا)"
0.0,"(i, بكام, ؟)"
3.0,"(من, فضللك, هل, التوسان, ال, موديل, (, الموضحه, فى, الصور, مقارنه, مع, ال, اى, اكس, ), موجوده, فى, مصر, ؟؟؟, وشكرا, جزيلا)"
-2.0,"(نوع, العربية)"
0.0,"(الاقيهافين, واتواصل, مع, مين, وكام, السعر)"
0.0,"(نفسي, اركب, النترا)"
0.0,"(للبيع, هيونداى, فيرنا, اتوماتبك, ابيض, ماشيه, تليفون)"
0.0,"(كفاية, نصب, و, سرقة, يا, هيونداى!!!, دة, اعلى, فئة, عندكو, مفهاش, ربع, الاوبشنز, الموجودة, فى, الصورة, وسعرها, كمان, اغلى, من, الموجودة, فى, الصورة.)"
2.0,"(بسم, الله, ماشاء, الله, ربنا, يكرمنى, واشتريها, بس, دة, بعد, سنة, لانى, لو, قعدت, احوش, من, هنا, ل, سنة, ممكن, اشتريها, بما, ان, مرتبى, جنية, على, العموم, الحمدلله)"
0.0,"(عاوز, النترا, هاى, لاين, فرش, جلد., وبصمة, جنط, ., .كاميرا, خلفية., .وحساسات., .مثبت, سرعة., .abs., .أرباج, ., .وإضائة, فوجات., .فتحة, سقف., .+, التجهيزات, الأساسية., .وأتصلت, برقم, المختصر, ب, h, e, وحولونى, تليفونيآ, بالصالة, سيارات, القريبة, منى, بالداون, تاون, بالأسكندرية., وفوجئت, بأن, أعلى, فئة, من, النترا, لا, يوجد, فيها, نصف, هذه, الكماليات., بالمقارنة, بعام, كان, سعر, أعلى, فئة, من, النترا, لم, يصل, إلى, هذا, السعر, الف., .وبها, كل, التجهيزات., محدش, يقولى, عشان, سعر, الدوﻻر, هوالسبب, ﻷنكم, زوتم, سعرها, كتير., .فالماذا, التقليل, من, التجهيزات., .أعتقد, أن, موظف, المعرض, ليس, لديه, معلومات, جديدة, عن, النترا, ...أتمنى, يكون, الموظف, مخطأ, حيث, أننى, من, عشاق, ...)"
0.0,"(بكام, دي)"
0.0,"(مع, احترامى, لكم, دى, خليجى, وبعدين, دى, ix, مش, الينترا)"
0.0,"(اخيرا, غيرتو, الفتيس)"
0.0,"(م,)"
0.0,"(أول, فئة, فيها, فرامل, بكام)"
0.0,"(من, فضلك, عاوز, اعرف, سعر, النترا, وهل, موديل, اصبح, متوافر, في, السوق, المصرية, ام, لا, وإذا, كان, كذلك, فما, الاسعار, وبالاخص, ,وشكرا)"
0.0,"(لو, سمحت, ممكن, الاقى, عندكم, قربة, مساحات, لهيونداى, اتوس, باى, سعر, لانها, غير, موجوده, على, الاطلاق)"
-1.0,"(اشترتت, اكسنت, فتحه, سقف, بس, اكتشفت, انى, مفيش, ايرباج, ينفع, اركب, فى, توكيل, وتكلفته, هو, وجنط, كم, بعد, اذنك)"
0.0,"(نعم,)"
0.0,"(انا, عايز, اشترى, مستعمل؟)"
0.0,"(في, المواقع, الخارجيه, الشكل, مختلف, ده, نفس, الشكل, القديم, ليه, كده)"
0.0,"(في, فرق, بين, و)"
4.0,"(انا, عيز, النتر, ابيض, هل, موجود, اللون, يرجى, الراد, علي, ضروري)"
0.0,"(م,)"
0.0,"(لا, يوجد, فرق, خالص, ابدناافى, هذه, السيارة)"
0.0,"(ﻻزم, الحجز, الاول؟)"
1.0,"(كنت, في, التوكيل, من, فتره, وكان, فيه, اعلان, ان, الفحص, مجاني, في, الجرايد, ولما, رحت, قالوا, الفحص, علي, الفرامل, بس, منتهي, الصدق, والموضوعيه)"
0.0,"(وال, في, الصعيد, يستفيد, من, العرض, ازاي)"
0.0,"(سعرها, كام)"
0.0,"(بكام,)"
0.0,"(ممكن, اعرف, الاسعار, والاقسط, نظمه, ايه, ؟, والمقدمه, هتبقا, كام, لو, هقسط, ؟, ارجو, الافاده, ؟)"
0.0,"(يا, جماعه, حد, يرد, عليه, هيه, سعره, كام, والقسط, بتعها, بيبقا, ازاى, ؟, ولو, عاوزت, اجبه, منين, ؟)"
0.0,"(سعر, جراند)"
2.0,"(احسن, شركة)"
3.0,"(يا, راجل،, اتقي, الله....غبور, مش, منزل, العربية, بالتجهيزات, ده, ولا, الفرش, ده....., ده, و, أفقر, من, و, ..., عشان, استاذ, غبور, عايز, يكسب, اكتر...., بالنسبة, ل, موجودة, ازاي, بس؟...., شكل, جديد, اصلا،, لسه, مانزلشي, الأسواق, في, أي, حته, في, العالم..., لازم, تكون, محترف, في, إجابة, أسئلة, العملاء, عشان, تحافظ, على, المصداقية, و, سمعة, الشركة...., يعني, انت, ناشر, صورة, مالهاش, علاقة, بالمتاح, في, السوق, و, معارضكم..., شكرا)"
0.0,"(وصلت, ولا, لسة, ؟)"
0.0,"(روووووووووعه,)"
4.0,"(مقصورة, تحفة)"
0.0,"(أسعارها, كام)"
0.0,"(ايوة, كدة, هو, دة, العالم, الحديث, ., هيونداي, بس)"
0.0,"(من, لم, يقود, هذا, السياره, لم, يرى, السيارات, اساسا)"
0.0,"(لو, سمحت, ......, انا, كنت, عايز, أسأل, على, هيونداي, سوناتا, متوفره, فمصر, وﻻ, ﻻ, ولو, جبتها, من, بره, ينفع, أتعامل, مع, الوكيل, هنا, من, ناحية, الصيانه, وقطع, الغيار, وﻻ, ﻻ........, شكرا)"
3.0,"(عايز, اعرف, الفرق, بين, ال, gl, و, ال, gls, من, فضلك)"
0.0,"(اللي, لاحظته, من, معرض, نيويورك, الحالي, ان, ix, انتهت, تماما, وان, الاسم, الجديد, من, اول, موديلات, هو, توسان, نرجو, التوضيح)"
0.0,"(بكام,)"
0.0,"(اية, الفرق, بين, و, اية, الفرق, بينهم)"
2.0,"(عندى, هيونداى, النترا, شركة, ممكن, استبدال, مع, ix, وقسط, الباقى)"
0.0,"(حضرتك, انا, كلمت, وفوجئت, بانهم, لا, يملكون, اى, معلومات, غير, السعر, انة, اتغير, اما, المواصفات, او, الحجز, ليس, عندهم, اى, معلومة, وبالتالى, احنا, محتاجين, من, الشخص, اللى, منزل, الخبر, توضيح, وتفصيل, الخبر)"
0.0,"(اذا, كان, الموقع, الامريكي, والاساسي, لهيونداي, منزلوش, انتوا, جبتوها, منين, وبعدين, شكلها, اتغير)"
3.0,"(لو, سمحت, :, ix, حتتوفر, امتى, ؟)"
0.0,"(اكسنت, نزلت, ولالسه)"
0.0,"(بكام, وكيفيه, السداد, بالتقسيط, ??)"
0.0,"(بتتسرق, برده, ؟؟،, 😀😀😀😀)"
0.0,"(هل, تم, تعديل, ارتفارع, السيارة, عن, الارض, فى, موديل, او, ؟)"
0.0,"(f,)"
0.0,"(لو, سمحت, يوجد, سيارهh, وبكام, ارجو, الرد)"
0.0,"(ix, ما, المدة, الأقصى, للاستلام, من, الشركة)"
0.0,"(هبعها, وهجيب, تكاتك, والباقى, اتفشششششششششششخر, بيه, 😂😂😂😂😂)"
0.0,"(ها, طلع, لساني, للناس, اللي, فاكرين, هيونداي, فيرنا, والنترا, احسن, عربيه, ومايعرفوش, يعني, ايه, جينيسس)"
0.0,"(ممكن, اعرف, تفاصيل, التخفيضات, على, السيارات, خارج, الضمان, وهل, الاكسيل, داخل, العرض؟؟)"
0.0,"(السلام, عليكم, كنت, عايز, اعرف, لو, فى, فرع, لهيونداى, فى, المنيا, ام, لا, وانا, جايب, سيارة, الينترا, جديدة, اغير, زيت, بعد, كام, كيلو, ؟)"
2.0,"(طب, وبالنسبة, للناس, الى, معاها, فيات, اية, مصيرها, ههههههههههههههههههههه)"
-2.0,"(واحد, كان, معلق, على, باب, شنطة, عربيته, والله, بجد, فى, روكسى, ومن, بورسعيد, يلعن, ابوكو, كلكوا)"
1.0,"(لو, سمحت, بكم, فيرنا, مانيوال)"
0.0,"(لو, سمحت, بكام, h, وموجودة, ولا, لأ, وفين, أقرب, مكان, لية?)"
0.0,"(ممكن, من, فضلك, اعرف, سعر, الهيونداي, i, بعد, ازنك)"
2.0,"(انا, مش, عارفه, اوصل, لاسعار, قطع, الغيار, من, الموقع, ياريت, لو, تجيبهم, وتنزلهم, مع, الشكر)"
4.0,"(جميل, جدا, عندكو, نظام, تقسيط, لو, موجود, علي, اي, بنك, وشكرا)"
3.0,"(لو, سمحت, انا, معايا, هيونداى, فيرنا, وعايز, اغير, الجنوط, ايه, افضل, مقاس, وهل, ينفع, مقاس, ?, h, e)"
0.0,"(لو, سمحت, ممكن, اسعار, قطع, غيار, الجراندi, المانيوال, سيدان, وهاتش, باك, وياريت, لو, تقولنا, مقاس, الفوج, لايت, كام, والسعر, ايه)"
0.0,"(الجهاز, ده, ف, العربية, نفسها, وله, بشتريه)"
0.0,"(ممكن, اعرف, سعر, الفيرنا, المانيوال, الكامله, كام)"
5.0,"(السلام, عليكم...من, فضلك, كنت, عايز, اشترى, ix, من, التوكيل...عايز, اعرف, سعرها, الكلى, كام, و, ياريت, اسعار, الفئات, المختلفة...و, مقدم, الحجز, كام...و, هستلمها, بعد, قد, ايه..., مع, وافر, الشكر)"
0.0,"(دا, و, ان, دل, يدل, على, انكم, ناس, محترمين, و, فاهمين)"
1.0,"(شكرا,)"
0.0,"(بصراحه, هيا, افضل, سياره, بالعالم, بجد, شكرا, h)"
2.0,"(شكرا, على, حسن, الاستقبال, والصيانه)"
0.0,"(كبالن, و, قرق, مش, هاين, عليكوا, تنزلو, عربيات, دفع, خلفي)"
0.0,"(منكم, نستفيد, و, ننتظر, المزيد)"
0.0,"(انا, معايا, هيونداى, rb, العفشة, يا, محترم, زبااااااااااااااله, مفيش, مطب, فيكى, يا, مصر, الى, لازم, اخدة, حتى, لو, ماعد, عصقورة, ورا, تقولى, خدة, جنب, خده, بوشك, خدة, انشالله, و, انت, رافعها, لازم, تحك, مفيش, حل, للموضوع, دا, و, ايه, افضل, مساعدين, ممكن, اغيرها, بجد, قلبى, بيتقطع, و, انا, سايق, و, العربية, بتحك, من, تحت, بحسها, كانها, بتقطع, فى, قلبى, بسكينه, تلمة)"
3.0,"(..., في, عين, اللي, ما, يحب, هيونداي:))"
0.0,"(فيرنا, وماتريكس, النترا, اكسنت, سوناتا)"
0.0,"(خمس, عربيات, لموديلات, مختلفه, منها, الهاتشباك, ومنها, العادي)"
0.0,"(في, عين, الحسود, والعدو)"
0.0,"(خمس, عربيات, ...)"
0.0,"(سيارات, ومنهم, واحدهi, اللي, هي, عربيتي, ههههه)"
0.0,"(٣, بس, هونداى)"
0.0,"(موديل,)"
0.0,"(اديلو, خمسه)"
0.0,()
0.0,()
0.0,()
0.0,()
3.0,"(مشاء, الله, تبارك, الله)"
0.0,"(لو, سمحتوا, سعر, النترا, اول, فئة, اتوماتيك, بكام, ضرورى, جدا؟)"
0.0,()
0.0,()
0.0,()
0.0,()
0.0,"(هل, تم, تصنعها, بمصر, ولا, لسة)"
0.0,"(لالالا, دا, انتا, هتوت, الناس, يا, عم)"
0.0,"(الوووووو,)"
0.0,"(القيادة, الامنه)"
0.0,"(غلط, طبعا, المهم, المرونه, في, الامساك, بعجله, القياده, ولو, بايد, واحده, استخدام, اليد, اليمني, واليسري, بيجعلك, مشدود, ومتوتر)"
0.0,"(عمليا, صعبةوبذات, لو, انت, مسافر)"
0.0,"(لو, هالف, الف, على, وبذاويه, كام, درجه)"
